"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Shoulder Press (Dumbbell)",,"",1,"normal",24,12,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Shoulder Press (Dumbbell)",,"",2,"normal",28,7,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Shoulder Press (Dumbbell)",,"",3,"normal",28,8,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Shoulder Press (Dumbbell)",,"",4,"normal",28,7,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Upright Row (Barbell)",,"",0,"normal",27.5,15,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Upright Row (Barbell)",,"",1,"normal",37.5,12,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Upright Row (Barbell)",,"",2,"normal",37.5,12,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Upright Row (Barbell)",,"",3,"normal",37.5,12,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Front Raise (Dumbbell)",,"",0,"normal",16,12,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Front Raise (Dumbbell)",,"",1,"normal",16,12,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Front Raise (Dumbbell)",,"",2,"normal",18,10,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Front Raise (Dumbbell)",,"",3,"normal",18,10,,,
"Shoulders","9 Sep 2023, 16:41","9 Sep 2023, 18:34","","Treadmill",,"",0,"normal",,,4.21,2700,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Triceps Dip (Weighted)",,"",0,"normal",,20,,,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Triceps Dip (Weighted)",,"",1,"normal",,20,,,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Triceps Dip (Weighted)",,"",2,"normal",15,10,,,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Triceps Dip (Weighted)",,"",3,"normal",25,10,,,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Triceps Dip (Weighted)",,"",4,"normal",,20,,,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Incline Bench Press (Barbell)",,"",0,"normal",60,12,,,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Incline Bench Press (Barbell)",,"",1,"normal",80,6,,,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Incline Bench Press (Barbell)",,"",2,"normal",80,5,,,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Triceps Pushdown",,"",0,"normal",25,15,,,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Triceps Pushdown",,"",1,"normal",30,12,,,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Triceps Pushdown",,"",2,"normal",30,10,,,
"Chest ish","6 Sep 2023, 19:57","6 Sep 2023, 20:47","","Triceps Pushdown",,"",3,"normal",30,10,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Single Leg Press (Machine)",,"",0,"normal",75,15,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Single Leg Press (Machine)",,"",1,"normal",95,15,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Single Leg Press (Machine)",,"",2,"normal",115,12,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Single Leg Press (Machine)",,"",3,"normal",125,10,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Hip Thrust (Barbell)",,"",0,"normal",110,12,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Hip Thrust (Barbell)",,"",1,"normal",150,10,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Hip Thrust (Barbell)",,"",2,"normal",150,12,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Hip Thrust (Barbell)",,"",3,"normal",150,15,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Leg Extension (Machine)",,"",0,"normal",86,15,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Leg Extension (Machine)",,"",1,"normal",96,12,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Leg Extension (Machine)",,"",2,"normal",106,10,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Leg Extension (Machine)",,"",3,"normal",106,12,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Standing Leg Curls",,"",0,"normal",20,12,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Standing Leg Curls",,"",1,"normal",25,12,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Standing Leg Curls",,"",2,"normal",35,10,,,
"Legs","5 Sep 2023, 18:24","5 Sep 2023, 19:26","","Standing Leg Curls",,"",3,"normal",35,8,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Lat Pulldown (Cable)",0,"",0,"normal",77,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Lat Pulldown (Cable)",0,"",1,"normal",77,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Lat Pulldown (Cable)",0,"",2,"normal",87,8,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Lat Pulldown (Cable)",0,"",3,"normal",87,8,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Rope Straight Arm Pulldown",0,"",0,"normal",25,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Rope Straight Arm Pulldown",0,"",1,"normal",25,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Rope Straight Arm Pulldown",0,"",2,"normal",25,10,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Rope Straight Arm Pulldown",0,"",3,"normal",25,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Preacher Curl (Barbell)",1,"",0,"normal",30,10,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Preacher Curl (Barbell)",1,"",1,"normal",30,10,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Preacher Curl (Barbell)",1,"",2,"normal",30,10,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Preacher Curl (Barbell)",1,"",3,"normal",30,10,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Hammer Curl (Dumbbell)",1,"",0,"normal",16,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Hammer Curl (Dumbbell)",1,"",1,"normal",16,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Hammer Curl (Dumbbell)",1,"",2,"normal",16,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Hammer Curl (Dumbbell)",1,"",3,"normal",16,10,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Dumbbell Row",,"",0,"normal",36,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Dumbbell Row",,"",1,"normal",36,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Dumbbell Row",,"",2,"normal",36,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Dumbbell Row",,"",3,"normal",40,8,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Lat Pulldown (Machine)",,"",0,"normal",40,12,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Lat Pulldown (Machine)",,"",1,"normal",50,10,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Lat Pulldown (Machine)",,"",2,"normal",50,10,,,
"Back attack","4 Sep 2023, 07:45","4 Sep 2023, 09:09","","Lat Pulldown (Machine)",,"",3,"normal",50,8,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Lateral Raise (Dumbbell)",,"",1,"normal",12,10,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Lateral Raise (Dumbbell)",,"",2,"normal",14,10,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Lateral Raise (Dumbbell)",,"",3,"normal",14,10,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Lateral Raise (Dumbbell)",,"",4,"normal",16,10,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",59,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",64,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",66,10,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",66,10,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Lateral Raise (Machine)",,"",0,"normal",20,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Lateral Raise (Machine)",,"",1,"normal",25,10,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Lateral Raise (Machine)",,"",2,"normal",20,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Lateral Raise (Machine)",,"",3,"normal",20,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Shoulder Press (Dumbbell)",,"",0,"warmup",18,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Shoulder Press (Dumbbell)",,"",1,"normal",24,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Shoulder Press (Dumbbell)",,"",2,"normal",26,10,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Shoulder Press (Dumbbell)",,"",3,"normal",28,8,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Upright Row (Barbell)",,"",0,"normal",30,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Upright Row (Barbell)",,"",1,"normal",35,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Upright Row (Barbell)",,"",2,"normal",40,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Upright Row (Barbell)",,"",3,"normal",40,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Front Raise (Dumbbell)",,"",0,"normal",12,12,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Front Raise (Dumbbell)",,"",1,"normal",14,10,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Front Raise (Dumbbell)",,"",2,"normal",16,10,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Russian Twist (Weighted)",,"",0,"normal",20,30,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Russian Twist (Weighted)",,"",1,"normal",20,30,,,
"Shoulders","1 Sep 2023, 14:45","1 Sep 2023, 16:03","","Russian Twist (Weighted)",,"",2,"normal",20,30,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Incline Bench Press (Dumbbell)",,"",0,"warmup",24,12,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,12,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Incline Bench Press (Dumbbell)",,"",2,"normal",34,12,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Incline Bench Press (Dumbbell)",,"",3,"normal",38,8,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Incline Bench Press (Dumbbell)",,"",4,"normal",40,5,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Cable Fly Crossovers",,"",0,"normal",12.5,12,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Cable Fly Crossovers",,"",1,"normal",12.5,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Cable Fly Crossovers",,"",2,"normal",12.5,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Cable Fly Crossovers",,"",3,"normal",12.5,12,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Triceps Dip",,"",0,"normal",,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Triceps Dip",,"",1,"normal",,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Triceps Dip",,"",2,"normal",,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Triceps Dip",,"",3,"normal",,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Skullcrusher (Barbell)",,"",0,"normal",27.5,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Skullcrusher (Barbell)",,"",1,"normal",27.5,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Skullcrusher (Barbell)",,"",2,"normal",27.5,8,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Skullcrusher (Barbell)",,"",3,"normal",27.5,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Triceps Rope Pushdown",,"",0,"normal",20,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Triceps Rope Pushdown",,"",1,"normal",20,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Triceps Rope Pushdown",,"",2,"normal",20,10,,,
"Chest","30 Aug 2023, 18:01","30 Aug 2023, 19:20","","Triceps Rope Pushdown",,"",3,"normal",20,10,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Pull Up (Weighted)",0,"",0,"normal",,10,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Pull Up (Weighted)",0,"",1,"normal",10,8,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Pull Up (Weighted)",0,"",2,"normal",10,8,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Pull Up (Weighted)",0,"",3,"normal",15,7,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Seated Row (Machine)",,"",0,"normal",40,12,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Seated Row (Machine)",,"",1,"normal",65,12,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Seated Row (Machine)",,"",2,"normal",80,10,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Seated Row (Machine)",,"",3,"normal",90,10,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Preacher Curl (Barbell)",1,"",0,"normal",30,10,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Preacher Curl (Barbell)",1,"",1,"normal",30,10,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Preacher Curl (Barbell)",1,"",2,"normal",30,8,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Preacher Curl (Barbell)",1,"",3,"normal",30,8,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Hammer Curl (Dumbbell)",,"",0,"normal",18,12,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Hammer Curl (Dumbbell)",,"",1,"normal",18,12,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Hammer Curl (Dumbbell)",,"",2,"normal",18,12,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Hammer Curl (Dumbbell)",,"",3,"normal",18,10,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Dumbbell Row",,"",0,"normal",40,12,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Dumbbell Row",,"",1,"normal",44,12,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Dumbbell Row",,"",2,"normal",46,10,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Dumbbell Row",,"",3,"normal",50,10,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",25,12,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",30,12,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",30,9,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Straight Arm Lat Pulldown (Cable)",,"",3,"normal",30,10,,,
"Back","29 Aug 2023, 16:20","29 Aug 2023, 18:16","","Treadmill",,"",0,"normal",,,2.16,1500,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Arnold Press (Dumbbell)",,"",0,"normal",16,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Arnold Press (Dumbbell)",,"",1,"normal",20,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Arnold Press (Dumbbell)",,"",2,"normal",24,7,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Arnold Press (Dumbbell)",,"",3,"normal",26,6,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",54,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",59,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",66,9,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",64,10,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Lateral Raise (Dumbbell)",1,"",0,"normal",16,10,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Lateral Raise (Dumbbell)",1,"",1,"normal",16,10,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Lateral Raise (Dumbbell)",1,"",2,"normal",16,10,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Lateral Raise (Dumbbell)",1,"",3,"normal",16,10,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Upright Row (Barbell)",1,"",0,"normal",30,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Upright Row (Barbell)",1,"",1,"normal",30,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Upright Row (Barbell)",1,"",2,"normal",30,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Upright Row (Barbell)",1,"",3,"normal",30,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Front Raise (Dumbbell)",0,"",0,"normal",14,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Front Raise (Dumbbell)",0,"",1,"normal",14,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Front Raise (Dumbbell)",0,"",2,"normal",14,9,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Front Raise (Dumbbell)",0,"",3,"normal",18,10,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Y Raises",0,"",0,"normal",6,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Y Raises",0,"",1,"normal",6,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Y Raises",0,"",2,"normal",6,12,,,
"Head & Shoulders","23 Aug 2023, 16:13","23 Aug 2023, 17:07","","Y Raises",0,"",3,"normal",6,12,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Incline Bench Press (Dumbbell)",,"",0,"warmup",22,12,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,10,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Incline Bench Press (Dumbbell)",,"",2,"normal",32,10,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Incline Bench Press (Dumbbell)",,"",3,"normal",34,8,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Incline Bench Press (Dumbbell)",,"",4,"normal",36,7,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Triceps Dip (Weighted)",,"",0,"normal",,12,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Triceps Dip (Weighted)",,"",1,"normal",20,10,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Triceps Dip (Weighted)",,"",2,"normal",20,8,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Triceps Dip (Weighted)",,"",3,"normal",20,9,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Cable Fly Crossovers",,"",0,"normal",13.75,12,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Cable Fly Crossovers",,"",1,"normal",13.75,12,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Cable Fly Crossovers",,"",2,"normal",13.75,12,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Cable Fly Crossovers",,"",3,"normal",13.75,12,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Skullcrusher (Barbell)",,"",0,"normal",22.5,12,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Skullcrusher (Barbell)",,"",1,"normal",27.5,10,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Skullcrusher (Barbell)",,"",2,"normal",27.5,8,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Skullcrusher (Barbell)",,"",3,"normal",27.5,10,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Triceps Pushdown",,"",0,"normal",25,15,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Triceps Pushdown",,"",1,"normal",25,12,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Triceps Pushdown",,"",2,"normal",28,10,,,
"Chest","22 Aug 2023, 20:41","22 Aug 2023, 21:51","","Triceps Pushdown",,"",3,"normal",28,10,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Single Leg Press (Machine)",,"",0,"warmup",50,12,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Single Leg Press (Machine)",,"",1,"warmup",75,12,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Single Leg Press (Machine)",,"",2,"normal",100,15,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Single Leg Press (Machine)",,"",3,"normal",125,12,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Single Leg Press (Machine)",,"",4,"normal",140,12,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Single Leg Press (Machine)",,"",5,"normal",150,10,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Lying Leg Curl (Machine)",,"",0,"normal",53,10,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Lying Leg Curl (Machine)",,"",1,"normal",60,10,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Lying Leg Curl (Machine)",,"",2,"normal",60,10,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Lying Leg Curl (Machine)",,"",3,"normal",60,10,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Lunge (Dumbbell)",,"",0,"normal",30,16,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Lunge (Dumbbell)",,"",1,"normal",36,12,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Lunge (Dumbbell)",,"",2,"normal",40,12,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Lunge (Dumbbell)",,"",3,"normal",44,10,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Lunge (Dumbbell)",,"",4,"normal",44,8,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Seated Calf Raise",,"",0,"normal",60,15,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Seated Calf Raise",,"",1,"normal",75,10,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Seated Calf Raise",,"",2,"normal",80,10,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Seated Calf Raise",,"",3,"normal",80,10,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Leg Extension (Machine)",,"",0,"normal",96,15,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Leg Extension (Machine)",,"",1,"normal",106,12,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Leg Extension (Machine)",,"",2,"normal",116,10,,,
"Quad day","21 Aug 2023, 11:51","21 Aug 2023, 13:13","","Leg Extension (Machine)",,"",3,"normal",116,10,,,
"Back","18 Aug 2023, 17:44","18 Aug 2023, 19:04","","Pull Up",,"",0,"normal",,10,,,
"Back","18 Aug 2023, 17:44","18 Aug 2023, 19:04","","Pull Up",,"",1,"normal",,8,,,
"Back","18 Aug 2023, 17:44","18 Aug 2023, 19:04","","Lat Pulldown (Cable)",0,"",0,"normal",77,12,,,
"Back","18 Aug 2023, 17:44","18 Aug 2023, 19:04","","Lat Pulldown (Cable)",0,"",1,"normal",87,10,,,
"Back","18 Aug 2023, 17:44","18 Aug 2023, 19:04","","Lat Pulldown (Cable)",0,"",2,"normal",97,6,,,
"Back","18 Aug 2023, 17:44","18 Aug 2023, 19:04","","Lat Pulldown (Cable)",0,"",3,"normal",97,6,,,
"Back","18 Aug 2023, 17:44","18 Aug 2023, 19:04","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",30,12,,,
"Back","18 Aug 2023, 17:44","18 Aug 2023, 19:04","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",30,12,,,
